QKEY,COVIDMISINFO_W63.5,COVIDCREATE_W63.5,F_PARTYSUM_FINAL,F_IDEO,F_AGECAT,F_EDUCCAT,WEIGHT_W63.5,VOTEGEN_POST_W78,covid_misinfo_belief,trump_vote
201801154171.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,65+,Some College,0.5791428258595545,"Donald Trump, the Republican",0.0,1.0
201801154214.0,None at all,Not sure,Dem/Lean Dem,Moderate,65+,H.S. graduate or less,0.7517458421470514,"Joe Biden, the Democrat",,0.0
201801154215.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2310810495763379,"Joe Biden, the Democrat",0.0,0.0
201801154253.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,Some College,0.3692290183366767,"Donald Trump, the Republican",1.0,1.0
201801154320.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,Some College,1.9482010646480132,"Joe Biden, the Democrat",0.0,0.0
201801154339.0,Not much,Not sure,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2260969705639315,"Donald Trump, the Republican",,1.0
201801154385.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,65+,College graduate+,0.2228900847276511,"Howie Hawkins, the Green Party candidate",1.0,
201801154412.0,Some,Not sure,DK/Refused/No lean,Moderate,30-49,Some College,2.449731248702513,,,
201801154608.0,A lot,Not sure,Rep/Lean Rep,Very conservative,50-64,Some College,1.310638338371165,"Donald Trump, the Republican",,1.0
201801154667.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,30-49,College graduate+,0.7209835244243992,"Jo Jorgensen, the Libertarian Party candidate",0.0,
201801154702.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.2747225254323155,"Joe Biden, the Democrat",0.0,0.0
201801154731.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,65+,H.S. graduate or less,2.227363980183724,"Donald Trump, the Republican",1.0,1.0
201801154733.0,Some,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.2833075285328312,"Joe Biden, the Democrat",0.0,0.0
201801154754.0,A lot,Came about naturally,Rep/Lean Rep,Very conservative,50-64,Some College,0.5466726303848976,Refused,0.0,
201801154810.0,A lot,Not sure,Dem/Lean Dem,Moderate,30-49,Some College,0.2840284281765804,"Joe Biden, the Democrat",,0.0
201801154866.0,None at all,Not sure,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,1.000516378437501,"Donald Trump, the Republican",,1.0
201801154918.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,18-29,College graduate+,0.2751798570797386,"Joe Biden, the Democrat",0.0,0.0
201801154997.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,18-29,College graduate+,0.7291140261140074,"Donald Trump, the Republican",1.0,1.0
201801155103.0,Some,Was made accidentally in a lab,Dem/Lean Dem,Liberal,30-49,College graduate+,0.633411034135302,"Joe Biden, the Democrat",,0.0
201801155181.0,Some,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.1665877413555718,"Joe Biden, the Democrat",0.0,0.0
201801155235.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,Some College,1.305777736121926,"Joe Biden, the Democrat",0.0,0.0
201801155356.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,65+,H.S. graduate or less,2.928743948406112,"Donald Trump, the Republican",0.0,1.0
201801155358.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,0.3664627353145702,,0.0,
201801155368.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,College graduate+,0.2441934851170178,"Donald Trump, the Republican",1.0,1.0
201801155519.0,A lot,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,1.0264178344167645,"Donald Trump, the Republican",0.0,1.0
201801155588.0,A lot,Came about naturally,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.3102954082448866,"Donald Trump, the Republican",0.0,1.0
201801155599.0,A lot,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.2747225254323155,"Joe Biden, the Democrat",0.0,0.0
201801155650.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,1.3229033783191992,"Joe Biden, the Democrat",0.0,0.0
201801155654.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.1665877413555718,"Joe Biden, the Democrat",0.0,0.0
201801155739.0,None at all,Not sure,Rep/Lean Rep,Moderate,30-49,College graduate+,2.940135492982252,"Joe Biden, the Democrat",,0.0
201801155746.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2260969705639315,"Donald Trump, the Republican",0.0,1.0
201801155899.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,4.001691399638918,"Donald Trump, the Republican",1.0,1.0
201801155909.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,18-29,Some College,0.965367223999976,"Joe Biden, the Democrat",1.0,0.0
201801156026.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Liberal,30-49,Some College,0.9304223129805704,"Donald Trump, the Republican",1.0,1.0
201801156072.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.7512204473138162,"Joe Biden, the Democrat",0.0,0.0
201801156141.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,50-64,Some College,1.1442721738578914,"Donald Trump, the Republican",0.0,1.0
201801156169.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,30-49,Some College,1.7887410078580028,"Donald Trump, the Republican",1.0,1.0
201801156312.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,30-49,Some College,1.2583642828873354,"Donald Trump, the Republican",0.0,1.0
201801156332.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,Some College,1.1109533106050542,"Joe Biden, the Democrat",0.0,0.0
201801156349.0,Some,Came about naturally,Dem/Lean Dem,Moderate,18-29,Some College,3.2947442088699654,"Joe Biden, the Democrat",0.0,0.0
201801156371.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.3845194120995435,"Donald Trump, the Republican",1.0,1.0
201801156397.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.3845240044482087,"Joe Biden, the Democrat",0.0,0.0
201801156414.0,Some,Not sure,Dem/Lean Dem,Moderate,50-64,College graduate+,0.6178059572526521,"Joe Biden, the Democrat",,0.0
201801156569.0,Some,Came about naturally,DK/Refused/No lean,Moderate,30-49,Some College,0.9089698211208472,"Jo Jorgensen, the Libertarian Party candidate",0.0,
201801156575.0,Not much,Not sure,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.4473224255357685,"Joe Biden, the Democrat",,0.0
201801156616.0,None at all,Not sure,Rep/Lean Rep,Moderate,50-64,Some College,0.8418635952670893,"Joe Biden, the Democrat",,0.0
201801156656.0,Some,Not sure,Rep/Lean Rep,Moderate,30-49,Some College,1.5712467102289942,"Donald Trump, the Republican",,1.0
201801156754.0,A lot,Not sure,Rep/Lean Rep,Very conservative,50-64,Some College,0.7594275298439584,"Donald Trump, the Republican",,1.0
201801156825.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.4715282520377383,"Joe Biden, the Democrat",0.0,0.0
201801156839.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.2228900847276511,"Joe Biden, the Democrat",0.0,0.0
201801156873.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,30-49,College graduate+,0.3927789683688288,"Joe Biden, the Democrat",0.0,0.0
201801156884.0,Refused,Refused,Rep/Lean Rep,Conservative,30-49,College graduate+,1.9806074202157071,,,
201801156889.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.20313757190989,"Joe Biden, the Democrat",0.0,0.0
201801156891.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2532441664265915,"Donald Trump, the Republican",0.0,1.0
201801156893.0,Not much,Not sure,Dem/Lean Dem,Very liberal,65+,College graduate+,0.89111140840927,"Joe Biden, the Democrat",,0.0
201801156934.0,Not much,Came about naturally,Rep/Lean Rep,Very conservative,50-64,Some College,0.8418635952670893,"Donald Trump, the Republican",0.0,1.0
201801156954.0,Not much,Doesn’t really exist,Dem/Lean Dem,Moderate,65+,H.S. graduate or less,0.6389160479491697,"Joe Biden, the Democrat",1.0,0.0
201801156957.0,Not much,Was made accidentally in a lab,Rep/Lean Rep,Moderate,50-64,Some College,1.4679656998198676,"Donald Trump, the Republican",,1.0
201801156961.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,30-49,H.S. graduate or less,2.440311522044485,,1.0,
201801157003.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2260969705639315,"Donald Trump, the Republican",0.0,1.0
201801157084.0,Some,Came about naturally,Dem/Lean Dem,Refused,65+,Some College,0.7356999594242559,"Joe Biden, the Democrat",0.0,0.0
201801157139.0,Not much,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.6910828696298768,"Donald Trump, the Republican",,1.0
201801157373.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.1687767157766054,"Joe Biden, the Democrat",0.0,0.0
201801157445.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.8771282502615763,"Joe Biden, the Democrat",0.0,0.0
201801157451.0,Some,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,0.2444544525342186,"Joe Biden, the Democrat",0.0,0.0
201801157488.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,18-29,H.S. graduate or less,1.633038507331268,,0.0,
201801157504.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.1687767157766054,"Joe Biden, the Democrat",0.0,0.0
201801157606.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.2833075285328312,"Joe Biden, the Democrat",0.0,0.0
201801157780.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.4149020369326215,"Joe Biden, the Democrat",0.0,0.0
201801157802.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.5048614120478413,"Joe Biden, the Democrat",0.0,0.0
201801157815.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,Some College,0.7819014839104875,"Donald Trump, the Republican",1.0,1.0
201801157934.0,Not much,Not sure,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.2532441664265915,"Donald Trump, the Republican",,1.0
201801158104.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.2851940982958219,"Donald Trump, the Republican",0.0,1.0
201801158236.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,30-49,Some College,0.3249536591676586,"Joe Biden, the Democrat",1.0,0.0
201801158278.0,Some,Was made accidentally in a lab,Rep/Lean Rep,Conservative,65+,H.S. graduate or less,1.047177274393529,"Donald Trump, the Republican",,1.0
201801158338.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,Some College,0.884522665575274,"Donald Trump, the Republican",1.0,1.0
201801158375.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.6478401858027472,"Joe Biden, the Democrat",0.0,0.0
201801158493.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,18-29,Some College,0.9847869154089508,,0.0,
201801158519.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,H.S. graduate or less,2.570710827037535,"Donald Trump, the Republican",1.0,1.0
201801158599.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.4473224255357685,"Joe Biden, the Democrat",0.0,0.0
201801158634.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.561078032636311,"Donald Trump, the Republican",0.0,1.0
201801158713.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.6450441730857135,,0.0,
201801158736.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.633411034135302,"Joe Biden, the Democrat",0.0,0.0
201801158874.0,Some,Came about naturally,Rep/Lean Rep,Conservative,30-49,College graduate+,1.0078609602169846,"Donald Trump, the Republican",0.0,1.0
201801159011.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.3799503165840621,"Donald Trump, the Republican",0.0,1.0
201801159040.0,Not much,Not sure,Rep/Lean Rep,Conservative,65+,H.S. graduate or less,2.5261792149779696,"Donald Trump, the Republican",,1.0
201801159159.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.604317336632056,"Donald Trump, the Republican",1.0,1.0
201801159189.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,0.4442174660441866,"Joe Biden, the Democrat",0.0,0.0
201801159213.0,None at all,Came about naturally,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.3102954082448866,"Donald Trump, the Republican",0.0,1.0
201801159236.0,A lot,Came about naturally,Dem/Lean Dem,Moderate,30-49,Some College,4.2734737081312035,"Joe Biden, the Democrat",0.0,0.0
201801159269.0,A lot,Came about naturally,Rep/Lean Rep,Conservative,18-29,College graduate+,0.6241644451118102,"Donald Trump, the Republican",0.0,1.0
201801159279.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.5529314539950742,"Joe Biden, the Democrat",0.0,0.0
201801159302.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,50-64,Some College,1.794213171521717,,1.0,
201801159478.0,None at all,Not sure,Rep/Lean Rep,Conservative,65+,Some College,0.4442174660441866,"Donald Trump, the Republican",,1.0
201801159490.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,30-49,Some College,2.209300179385158,"Donald Trump, the Republican",0.0,1.0
201801159546.0,None at all,Not sure,Dem/Lean Dem,Very conservative,30-49,H.S. graduate or less,2.008970197559272,,,
201801159582.0,Not much,Refused,Rep/Lean Rep,Conservative,65+,College graduate+,0.561078032636311,"Joe Biden, the Democrat",,0.0
201801159589.0,A lot,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.2833075285328312,"Joe Biden, the Democrat",0.0,0.0
201801159670.0,A lot,Was made accidentally in a lab,Rep/Lean Rep,Very conservative,30-49,H.S. graduate or less,0.8451440889029284,"Donald Trump, the Republican",,1.0
201801159671.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.9837307916927464,"Joe Biden, the Democrat",0.0,0.0
201801159703.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.1687767157766054,"Joe Biden, the Democrat",0.0,0.0
201801159708.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,1.4054453931384514,"Joe Biden, the Democrat",0.0,0.0
201801159716.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,18-29,College graduate+,1.762862024619175,"Donald Trump, the Republican",1.0,1.0
201801159755.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.6157933677461086,"Joe Biden, the Democrat",0.0,0.0
201801159857.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.314211276057715,"Joe Biden, the Democrat",0.0,0.0
201801160082.0,Not much,Not sure,Dem/Lean Dem,Liberal,30-49,College graduate+,0.462642618214059,"Joe Biden, the Democrat",,0.0
201801160141.0,None at all,Not sure,DK/Refused/No lean,Moderate,65+,H.S. graduate or less,2.2666759986802476,Another candidate,,
201801160226.0,Some,Was made accidentally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.4425879654097782,"Donald Trump, the Republican",,1.0
201801160405.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.2747225254323155,"Joe Biden, the Democrat",0.0,0.0
201801160415.0,Some,Not sure,Rep/Lean Rep,Moderate,65+,H.S. graduate or less,1.0307855536974793,"Donald Trump, the Republican",,1.0
201801160489.0,Some,Refused,Rep/Lean Rep,Very conservative,65+,Some College,0.3222780033519016,"Donald Trump, the Republican",,1.0
201801160540.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.3551661769493011,"Joe Biden, the Democrat",0.0,0.0
201801160609.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.9879368024541728,"Donald Trump, the Republican",1.0,1.0
201801160621.0,None at all,Not sure,Dem/Lean Dem,Conservative,30-49,H.S. graduate or less,3.673140500411221,,,
201801160629.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,30-49,H.S. graduate or less,3.510110675948711,"Donald Trump, the Republican",1.0,1.0
201801160686.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.4833022856262277,"Donald Trump, the Republican",1.0,1.0
201801160694.0,A lot,Not sure,Dem/Lean Dem,Moderate,65+,College graduate+,0.864372560850861,"Joe Biden, the Democrat",,0.0
201801160720.0,Some,Not sure,Rep/Lean Rep,Moderate,65+,College graduate+,0.2541918555187609,"Joe Biden, the Democrat",,0.0
201801160749.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,College graduate+,0.249603774574315,"Donald Trump, the Republican",1.0,1.0
201801160843.0,Some,Not sure,Rep/Lean Rep,Conservative,50-64,College graduate+,0.7146041181199958,"Donald Trump, the Republican",,1.0
201801160848.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.3855085453283626,"Donald Trump, the Republican",0.0,1.0
201801160849.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,18-29,Some College,2.413640079794534,"Donald Trump, the Republican",1.0,1.0
201801160970.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,Some College,0.7819014839104875,"Donald Trump, the Republican",1.0,1.0
201801161092.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,30-49,College graduate+,0.9826081987560096,"Joe Biden, the Democrat",1.0,0.0
