QKEY,VOTEGEN_POST_W78
202001008397.0,"Joe Biden, the Democrat"
202001008408.0,"Donald Trump, the Republican"
202001008411.0,"Donald Trump, the Republican"
202001008414.0,"Donald Trump, the Republican"
202001008429.0,"Joe Biden, the Democrat"
202001008459.0,"Joe Biden, the Democrat"
202001008468.0,"Joe Biden, the Democrat"
202001008487.0,
202001008512.0,"Joe Biden, the Democrat"
202001008538.0,"Joe Biden, the Democrat"
202001008550.0,"Joe Biden, the Democrat"
202001008555.0,"Joe Biden, the Democrat"
202001008563.0,"Joe Biden, the Democrat"
202001008655.0,"Joe Biden, the Democrat"
202001008685.0,
202001008690.0,
202001008703.0,"Donald Trump, the Republican"
202001008723.0,"Joe Biden, the Democrat"
202001008724.0,"Joe Biden, the Democrat"
202001008748.0,"Joe Biden, the Democrat"
202001008755.0,"Joe Biden, the Democrat"
202001008756.0,"Joe Biden, the Democrat"
202001008763.0,"Joe Biden, the Democrat"
202001008800.0,"Donald Trump, the Republican"
202001008985.0,"Joe Biden, the Democrat"
202001009012.0,"Joe Biden, the Democrat"
202001009050.0,"Joe Biden, the Democrat"
202001009058.0,"Joe Biden, the Democrat"
202001009096.0,"Joe Biden, the Democrat"
202001009108.0,"Donald Trump, the Republican"
202001009147.0,"Joe Biden, the Democrat"
202001009149.0,"Donald Trump, the Republican"
202001009155.0,"Donald Trump, the Republican"
202001009161.0,"Donald Trump, the Republican"
202001009164.0,"Donald Trump, the Republican"
202001009169.0,"Joe Biden, the Democrat"
202001009174.0,"Donald Trump, the Republican"
202001009211.0,"Donald Trump, the Republican"
202001009243.0,Another candidate
202001009335.0,"Donald Trump, the Republican"
202001009359.0,"Joe Biden, the Democrat"
202001009377.0,"Donald Trump, the Republican"
202001009386.0,"Donald Trump, the Republican"
202001009419.0,"Jo Jorgensen, the Libertarian Party candidate"
202001009444.0,"Donald Trump, the Republican"
202001009455.0,"Joe Biden, the Democrat"
202001009470.0,"Joe Biden, the Democrat"
202001009474.0,"Donald Trump, the Republican"
202001009504.0,"Donald Trump, the Republican"
202001009559.0,"Joe Biden, the Democrat"
202001009560.0,"Joe Biden, the Democrat"
202001009564.0,"Joe Biden, the Democrat"
202001009566.0,"Joe Biden, the Democrat"
202001009568.0,
202001009596.0,"Donald Trump, the Republican"
202001009598.0,"Joe Biden, the Democrat"
202001009608.0,"Donald Trump, the Republican"
202001009616.0,"Donald Trump, the Republican"
202001009641.0,"Joe Biden, the Democrat"
202001009647.0,"Joe Biden, the Democrat"
202001009658.0,"Joe Biden, the Democrat"
202001009674.0,"Donald Trump, the Republican"
202001009691.0,"Joe Biden, the Democrat"
202001009692.0,"Joe Biden, the Democrat"
202001009705.0,"Joe Biden, the Democrat"
202001009738.0,"Donald Trump, the Republican"
202001009756.0,"Donald Trump, the Republican"
202001009759.0,"Joe Biden, the Democrat"
202001009781.0,"Joe Biden, the Democrat"
202001009790.0,"Donald Trump, the Republican"
202001009800.0,"Joe Biden, the Democrat"
202001009824.0,"Donald Trump, the Republican"
202001009860.0,"Donald Trump, the Republican"
202001009884.0,
202001009886.0,"Donald Trump, the Republican"
202001009896.0,"Donald Trump, the Republican"
202001009909.0,
202001009919.0,"Joe Biden, the Democrat"
202001009975.0,"Joe Biden, the Democrat"
202001009988.0,"Joe Biden, the Democrat"
202001009990.0,"Joe Biden, the Democrat"
202001009993.0,"Donald Trump, the Republican"
202001009998.0,"Joe Biden, the Democrat"
202001010033.0,
202001010044.0,"Donald Trump, the Republican"
202001010072.0,"Joe Biden, the Democrat"
202001010075.0,"Joe Biden, the Democrat"
202001010105.0,"Donald Trump, the Republican"
202001010190.0,"Donald Trump, the Republican"
202001010193.0,
202001010198.0,"Donald Trump, the Republican"
202001010217.0,"Joe Biden, the Democrat"
202001010220.0,"Joe Biden, the Democrat"
202001010231.0,
202001010270.0,"Joe Biden, the Democrat"
202001010274.0,"Donald Trump, the Republican"
202001010282.0,"Joe Biden, the Democrat"
202001010306.0,"Joe Biden, the Democrat"
202001010334.0,"Joe Biden, the Democrat"
202001010349.0,"Joe Biden, the Democrat"
202001010362.0,"Donald Trump, the Republican"
202001010451.0,"Jo Jorgensen, the Libertarian Party candidate"
202001010455.0,
202001010459.0,"Donald Trump, the Republican"
202001010522.0,"Joe Biden, the Democrat"
202001010532.0,"Joe Biden, the Democrat"
202001010539.0,"Donald Trump, the Republican"
202001010543.0,"Joe Biden, the Democrat"
202001010547.0,"Donald Trump, the Republican"
202001010569.0,"Joe Biden, the Democrat"
202001010572.0,"Joe Biden, the Democrat"
202001010580.0,"Joe Biden, the Democrat"
202001010589.0,"Joe Biden, the Democrat"
202001010603.0,"Jo Jorgensen, the Libertarian Party candidate"
202001010619.0,
202001010626.0,"Joe Biden, the Democrat"
202001010641.0,"Joe Biden, the Democrat"
202001010665.0,
202001010679.0,"Joe Biden, the Democrat"
202001010800.0,"Joe Biden, the Democrat"
202001010823.0,"Joe Biden, the Democrat"
202001010828.0,"Joe Biden, the Democrat"
202001010847.0,"Joe Biden, the Democrat"
202001010858.0,
202001010916.0,"Joe Biden, the Democrat"
202001010924.0,"Donald Trump, the Republican"
202001010978.0,"Joe Biden, the Democrat"
202001010981.0,
202001011002.0,"Joe Biden, the Democrat"
202001011097.0,"Joe Biden, the Democrat"
202001011119.0,"Joe Biden, the Democrat"
202001011132.0,"Joe Biden, the Democrat"
202001011159.0,
202001011188.0,"Joe Biden, the Democrat"
202001011191.0,"Donald Trump, the Republican"
202001011246.0,"Joe Biden, the Democrat"
202001011279.0,"Donald Trump, the Republican"
202001011286.0,"Donald Trump, the Republican"
202001011292.0,"Joe Biden, the Democrat"
202001011348.0,"Joe Biden, the Democrat"
202001011351.0,"Donald Trump, the Republican"
202001011403.0,"Joe Biden, the Democrat"
202001011474.0,
202001011563.0,"Joe Biden, the Democrat"
202001011637.0,"Joe Biden, the Democrat"
202001011665.0,"Donald Trump, the Republican"
202001011702.0,"Joe Biden, the Democrat"
202001011719.0,"Joe Biden, the Democrat"
202001011744.0,"Joe Biden, the Democrat"
202001011747.0,"Joe Biden, the Democrat"
202001011756.0,"Joe Biden, the Democrat"
202001011770.0,"Joe Biden, the Democrat"
202001011823.0,"Joe Biden, the Democrat"
202001011824.0,"Joe Biden, the Democrat"
202001011831.0,"Joe Biden, the Democrat"
202001011866.0,
202001011881.0,"Joe Biden, the Democrat"
202001011902.0,"Joe Biden, the Democrat"
202001011918.0,"Joe Biden, the Democrat"
202001011930.0,"Donald Trump, the Republican"
202001011948.0,"Joe Biden, the Democrat"
202001011951.0,"Donald Trump, the Republican"
202001011953.0,"Joe Biden, the Democrat"
202001011968.0,
202001011969.0,"Donald Trump, the Republican"
202001011978.0,"Joe Biden, the Democrat"
202001012006.0,"Donald Trump, the Republican"
202001012012.0,
202001012023.0,"Joe Biden, the Democrat"
202001012033.0,"Joe Biden, the Democrat"
202001012082.0,
202001012093.0,"Joe Biden, the Democrat"
202001012102.0,"Joe Biden, the Democrat"
202001012149.0,"Joe Biden, the Democrat"
202001012173.0,"Donald Trump, the Republican"
202001012198.0,"Donald Trump, the Republican"
202001012211.0,"Joe Biden, the Democrat"
202001012213.0,"Joe Biden, the Democrat"
202001012248.0,"Joe Biden, the Democrat"
202001012263.0,"Donald Trump, the Republican"
202001012274.0,"Joe Biden, the Democrat"
202001012361.0,
202001012380.0,"Joe Biden, the Democrat"
202001012404.0,"Joe Biden, the Democrat"
202001012428.0,"Donald Trump, the Republican"
202001012445.0,"Joe Biden, the Democrat"
202001012480.0,Refused
202001012482.0,"Joe Biden, the Democrat"
202001012503.0,"Joe Biden, the Democrat"
202001012519.0,"Joe Biden, the Democrat"
202001012523.0,"Joe Biden, the Democrat"
202001012531.0,"Donald Trump, the Republican"
202001012536.0,"Joe Biden, the Democrat"
202001012542.0,"Joe Biden, the Democrat"
202001012550.0,
202001012560.0,"Joe Biden, the Democrat"
202001012565.0,"Joe Biden, the Democrat"
202001012600.0,"Joe Biden, the Democrat"
202001012687.0,"Howie Hawkins, the Green Party candidate"
202001012694.0,"Donald Trump, the Republican"
202001012710.0,"Donald Trump, the Republican"
202001012711.0,"Donald Trump, the Republican"
202001012721.0,"Joe Biden, the Democrat"
202001012732.0,"Donald Trump, the Republican"
202001012739.0,"Donald Trump, the Republican"
202001012749.0,"Donald Trump, the Republican"
202001012769.0,"Donald Trump, the Republican"
202001012798.0,"Joe Biden, the Democrat"
202001012840.0,"Donald Trump, the Republican"
202001012868.0,"Donald Trump, the Republican"
202001012898.0,"Joe Biden, the Democrat"
202001012905.0,
202001012919.0,"Joe Biden, the Democrat"
202001012930.0,"Joe Biden, the Democrat"
202001012962.0,"Joe Biden, the Democrat"
202001012984.0,"Joe Biden, the Democrat"
202001012985.0,"Joe Biden, the Democrat"
202001012998.0,"Joe Biden, the Democrat"
202001013004.0,
202001013044.0,"Joe Biden, the Democrat"
202001013132.0,"Jo Jorgensen, the Libertarian Party candidate"
202001013151.0,"Joe Biden, the Democrat"
202001013152.0,"Donald Trump, the Republican"
202001013157.0,"Joe Biden, the Democrat"
202001013166.0,"Donald Trump, the Republican"
202001013181.0,"Joe Biden, the Democrat"
202001013183.0,"Joe Biden, the Democrat"
202001013225.0,
202001013237.0,"Donald Trump, the Republican"
202001013239.0,"Joe Biden, the Democrat"
202001013255.0,"Joe Biden, the Democrat"
202001013260.0,"Donald Trump, the Republican"
202001013352.0,"Joe Biden, the Democrat"
202001013381.0,"Donald Trump, the Republican"
202001013385.0,"Joe Biden, the Democrat"
202001013393.0,"Joe Biden, the Democrat"
202001013395.0,
202001013400.0,"Joe Biden, the Democrat"
202001013414.0,"Donald Trump, the Republican"
202001013438.0,Another candidate
202001013461.0,"Joe Biden, the Democrat"
202001013479.0,"Joe Biden, the Democrat"
202001013505.0,"Donald Trump, the Republican"
202001013511.0,"Joe Biden, the Democrat"
202001013517.0,"Donald Trump, the Republican"
202001013519.0,"Joe Biden, the Democrat"
202001013525.0,"Joe Biden, the Democrat"
202001013535.0,"Joe Biden, the Democrat"
202001013563.0,"Joe Biden, the Democrat"
202001013580.0,"Joe Biden, the Democrat"
202001013617.0,"Donald Trump, the Republican"
202001013653.0,"Joe Biden, the Democrat"
202001013674.0,"Donald Trump, the Republican"
202001013690.0,"Joe Biden, the Democrat"
202001013703.0,"Joe Biden, the Democrat"
202001013713.0,"Joe Biden, the Democrat"
202001013736.0,"Donald Trump, the Republican"
202001013741.0,"Donald Trump, the Republican"
202001013800.0,"Joe Biden, the Democrat"
202001013804.0,"Donald Trump, the Republican"
202001013808.0,"Joe Biden, the Democrat"
202001013840.0,
202001013925.0,"Joe Biden, the Democrat"
202001013935.0,"Donald Trump, the Republican"
202001013957.0,"Joe Biden, the Democrat"
202001013960.0,"Donald Trump, the Republican"
202001013983.0,"Joe Biden, the Democrat"
202001013987.0,"Joe Biden, the Democrat"
202001014004.0,"Jo Jorgensen, the Libertarian Party candidate"
202001014065.0,"Donald Trump, the Republican"
202001014094.0,Refused
202001014115.0,"Donald Trump, the Republican"
202001014147.0,"Joe Biden, the Democrat"
202001014174.0,"Donald Trump, the Republican"
202001014217.0,"Joe Biden, the Democrat"
202001014246.0,"Joe Biden, the Democrat"
202001014274.0,"Joe Biden, the Democrat"
202001014278.0,"Joe Biden, the Democrat"
202001014304.0,"Joe Biden, the Democrat"
202001014335.0,
202001014346.0,"Joe Biden, the Democrat"
202001014355.0,"Joe Biden, the Democrat"
202001014368.0,
202001014372.0,
202001014380.0,"Joe Biden, the Democrat"
202001014384.0,"Joe Biden, the Democrat"
202001014428.0,"Joe Biden, the Democrat"
202001014440.0,"Joe Biden, the Democrat"
202001014464.0,"Donald Trump, the Republican"
202001014488.0,"Donald Trump, the Republican"
202001014492.0,"Joe Biden, the Democrat"
202001014493.0,"Donald Trump, the Republican"
202001014502.0,"Donald Trump, the Republican"
202001014538.0,"Donald Trump, the Republican"
202001014558.0,"Donald Trump, the Republican"
202001014577.0,"Donald Trump, the Republican"
202001014587.0,"Joe Biden, the Democrat"
202001014610.0,"Donald Trump, the Republican"
202001014618.0,"Donald Trump, the Republican"
202001014735.0,"Donald Trump, the Republican"
202001014792.0,"Donald Trump, the Republican"
202001014868.0,
202001014927.0,"Jo Jorgensen, the Libertarian Party candidate"
202001014954.0,"Joe Biden, the Democrat"
202001014960.0,
202001014963.0,"Joe Biden, the Democrat"
202001014985.0,"Joe Biden, the Democrat"
202001014989.0,"Joe Biden, the Democrat"
202001014991.0,"Joe Biden, the Democrat"
202001015008.0,
202001015023.0,"Donald Trump, the Republican"
202001015036.0,
202001015075.0,
202001015076.0,"Donald Trump, the Republican"
202001015085.0,"Donald Trump, the Republican"
202001015086.0,"Joe Biden, the Democrat"
202001015147.0,"Joe Biden, the Democrat"
202001015148.0,"Joe Biden, the Democrat"
202001015172.0,"Donald Trump, the Republican"
202001015184.0,"Donald Trump, the Republican"
202001015208.0,"Donald Trump, the Republican"
202001015214.0,"Joe Biden, the Democrat"
202001015232.0,"Donald Trump, the Republican"
202001015245.0,"Donald Trump, the Republican"
202001015252.0,
202001015282.0,"Joe Biden, the Democrat"
202001015300.0,"Donald Trump, the Republican"
202001015301.0,"Joe Biden, the Democrat"
202001015325.0,
202001015343.0,"Joe Biden, the Democrat"
202001015378.0,
202001015409.0,"Joe Biden, the Democrat"
202001015419.0,"Joe Biden, the Democrat"
202001015424.0,
202001015486.0,"Donald Trump, the Republican"
202001015497.0,"Joe Biden, the Democrat"
202001015517.0,"Joe Biden, the Democrat"
202001015525.0,"Joe Biden, the Democrat"
202001015545.0,"Joe Biden, the Democrat"
202001015553.0,"Donald Trump, the Republican"
202001015565.0,"Joe Biden, the Democrat"
202001015569.0,"Donald Trump, the Republican"
202001015572.0,"Joe Biden, the Democrat"
202001015597.0,
202001015598.0,
202001015648.0,"Donald Trump, the Republican"
202001015650.0,"Joe Biden, the Democrat"
202001015654.0,"Donald Trump, the Republican"
202001015662.0,"Donald Trump, the Republican"
202001015708.0,"Joe Biden, the Democrat"
202001015709.0,"Joe Biden, the Democrat"
202001015735.0,"Joe Biden, the Democrat"
202001015736.0,"Joe Biden, the Democrat"
202001015750.0,"Donald Trump, the Republican"
202001015797.0,"Joe Biden, the Democrat"
202001015820.0,"Joe Biden, the Democrat"
202001015860.0,"Joe Biden, the Democrat"
202001015870.0,"Joe Biden, the Democrat"
202001015903.0,"Donald Trump, the Republican"
202001015919.0,"Donald Trump, the Republican"
202001015974.0,
202001015976.0,"Joe Biden, the Democrat"
202001015979.0,"Joe Biden, the Democrat"
202001016000.0,"Donald Trump, the Republican"
202001016082.0,"Donald Trump, the Republican"
202001016104.0,"Donald Trump, the Republican"
202001016127.0,"Donald Trump, the Republican"
202001016152.0,"Donald Trump, the Republican"
202001016158.0,"Joe Biden, the Democrat"
202001016209.0,"Joe Biden, the Democrat"
202001016262.0,"Joe Biden, the Democrat"
202001016275.0,"Donald Trump, the Republican"
202001016278.0,"Joe Biden, the Democrat"
202001016286.0,"Donald Trump, the Republican"
202001016302.0,
202001016313.0,"Joe Biden, the Democrat"
202001016338.0,"Donald Trump, the Republican"
202001016339.0,"Joe Biden, the Democrat"
202001016363.0,"Donald Trump, the Republican"
202001016385.0,"Joe Biden, the Democrat"
202001016408.0,"Jo Jorgensen, the Libertarian Party candidate"
202001016416.0,"Donald Trump, the Republican"
202001016427.0,"Donald Trump, the Republican"
202001016443.0,"Joe Biden, the Democrat"
202001016448.0,"Joe Biden, the Democrat"
202001016461.0,"Donald Trump, the Republican"
202001016475.0,"Joe Biden, the Democrat"
202001016521.0,"Joe Biden, the Democrat"
202001016552.0,"Joe Biden, the Democrat"
202001016556.0,"Joe Biden, the Democrat"
202001016575.0,
202001016589.0,"Donald Trump, the Republican"
202001016600.0,"Joe Biden, the Democrat"
202001016601.0,"Joe Biden, the Democrat"
202001016620.0,"Joe Biden, the Democrat"
202001016630.0,"Joe Biden, the Democrat"
202001016667.0,"Joe Biden, the Democrat"
202001016676.0,"Joe Biden, the Democrat"
202001016689.0,"Joe Biden, the Democrat"
202001016716.0,"Jo Jorgensen, the Libertarian Party candidate"
202001016732.0,"Joe Biden, the Democrat"
202001016785.0,"Joe Biden, the Democrat"
202001016794.0,"Joe Biden, the Democrat"
202001016796.0,"Donald Trump, the Republican"
202001016805.0,"Joe Biden, the Democrat"
202001016811.0,"Donald Trump, the Republican"
202001016822.0,"Joe Biden, the Democrat"
202001016883.0,"Donald Trump, the Republican"
202001016887.0,"Donald Trump, the Republican"
202001016907.0,"Joe Biden, the Democrat"
202001016910.0,"Joe Biden, the Democrat"
202001016922.0,"Joe Biden, the Democrat"
202001016971.0,"Joe Biden, the Democrat"
202001016986.0,"Donald Trump, the Republican"
202001017056.0,"Joe Biden, the Democrat"
202001017060.0,"Donald Trump, the Republican"
202001017061.0,Refused
202001017119.0,"Donald Trump, the Republican"
202001017134.0,
202001017136.0,"Joe Biden, the Democrat"
202001017138.0,"Joe Biden, the Democrat"
202001017180.0,"Joe Biden, the Democrat"
202001017209.0,
202001017225.0,"Donald Trump, the Republican"
202001017265.0,"Joe Biden, the Democrat"
202001017295.0,"Joe Biden, the Democrat"
202001017318.0,"Joe Biden, the Democrat"
202001017379.0,"Donald Trump, the Republican"
202001017475.0,"Joe Biden, the Democrat"
202001017476.0,
202001017495.0,
202001017508.0,"Joe Biden, the Democrat"
202001017527.0,"Donald Trump, the Republican"
202001017557.0,"Donald Trump, the Republican"
